Product_ID,Category,Unit_Cost,Current_Stock,Daily_Demand_Est,Safety_Stock_Target,Vendor_Name,Lead_Time_Days,Reorder_Point,Stock_Status,Inventory_Value
SKU-Y6236,Electronics,193.83,1672.0,30.0,375,Hokkaido Foods,6,555.0,Normal Stock,324083.76
SKU-B1759,Home,8.88,252.0,20.0,253,Fukuoka Logistics,29,833.0,Low Stock,2237.76
SKU-X1066,Industrial,165.58,3123.0,79.0,954,Fukuoka Logistics,18,2376.0,Normal Stock,517106.34
SKU-X8024,Office,236.31,1492.0,64.0,740,Hokkaido Foods,26,2404.0,Low Stock,352574.52
SKU-B7771,Office,181.68,218.0,63.0,526,Tokyo Electronics,20,1786.0,Low Stock,39606.24
SKU-Y8543,Electronics,306.31,1325.0,75.0,809,Tokyo Electronics,18,2159.0,Low Stock,405860.75
SKU-A9306,Apparel,438.75,2086.0,84.0,1075,Nagoya Parts,9,1831.0,Normal Stock,915232.5
SKU-A7940,Office,196.67,0.0,2.0,19,Osaka Supplies,15,49.0,Out of Stock,0.0
SKU-X1769,Food,433.47,1935.0,48.0,393,Nagoya Parts,15,1113.0,Normal Stock,838764.4500000001
SKU-Y3198,Home,249.22,0.0,86.0,969,Nagoya Parts,22,2861.0,Out of Stock,0.0
SKU-Y1071,Office,260.67,697.0,45.0,593,Osaka Supplies,19,1448.0,Low Stock,181686.99000000002
SKU-Y5041,Home,211.16,2258.0,41.0,441,Hokkaido Foods,17,1138.0,Normal Stock,476799.27999999997
SKU-Z9263,Apparel,214.07,1369.0,55.0,672,Tokyo Electronics,4,892.0,Normal Stock,293061.83
SKU-B1398,Office,363.78,25.0,2.0,25,Kyoto Crafts,19,63.0,Low Stock,9094.5
SKU-X2751,Home,368.8,94.0,68.0,727,Kyoto Crafts,5,1067.0,Low Stock,34667.200000000004
SKU-Z8202,Home,43.52,157.0,22.0,303,Nagoya Parts,18,699.0,Low Stock,6832.64
SKU-Z5129,Home,418.36,610.0,64.0,885,Fukuoka Logistics,10,1525.0,Low Stock,255199.6
SKU-B1524,Office,413.33,2445.0,57.0,606,Hokkaido Foods,15,1461.0,Normal Stock,1010591.85
SKU-X3275,Electronics,309.16,1196.0,63.0,666,Osaka Supplies,16,1674.0,Low Stock,369755.36000000004
SKU-C6473,Office,213.85,632.0,59.0,485,Sapporo Steel,22,1783.0,Low Stock,135153.19999999998
SKU-X1384,Electronics,494.58,1054.0,34.0,262,Hokkaido Foods,17,840.0,Normal Stock,521287.32
SKU-B3211,Industrial,417.99,2707.0,86.0,1053,Fukuoka Logistics,7,1655.0,Normal Stock,1131498.93
SKU-B7754,Shipping,34.9,1402.0,47.0,461,Tokyo Electronics,23,1542.0,Low Stock,48929.799999999996
SKU-Z6003,Industrial,291.91,737.0,53.0,425,Sapporo Steel,14,1167.0,Low Stock,215137.67
SKU-C7395,Apparel,254.1,2032.0,56.0,421,Sapporo Steel,4,645.0,Normal Stock,516331.2
SKU-C6293,Food,471.67,305.0,93.0,812,Hokkaido Foods,18,2486.0,Low Stock,143859.35
SKU-X5884,Industrial,327.15,5.0,21.0,265,Sapporo Steel,23,748.0,Low Stock,1635.75
SKU-Y8499,Apparel,102.77,761.0,64.0,794,Sapporo Steel,6,1178.0,Low Stock,78207.97
SKU-A1751,Apparel,34.26,1672.0,69.0,810,Kyoto Crafts,5,1155.0,Normal Stock,57282.719999999994
SKU-Z3405,Food,475.48,469.0,53.0,471,Tokyo Electronics,17,1372.0,Low Stock,223000.12
SKU-C7781,Food,459.22,1859.0,87.0,1026,Fukuoka Logistics,30,3636.0,Low Stock,853689.9800000001
SKU-A2338,Shipping,82.7,2526.0,48.0,571,Tokyo Electronics,9,1003.0,Normal Stock,208900.2
SKU-C9086,Food,466.34,1042.0,24.0,177,Osaka Supplies,24,753.0,Normal Stock,485926.27999999997
SKU-B4742,Electronics,431.8,854.0,52.0,700,Sapporo Steel,10,1220.0,Low Stock,368757.2
SKU-Z5575,Food,388.4,1291.0,30.0,257,Nagoya Parts,7,467.0,Normal Stock,501424.39999999997
SKU-X5626,Apparel,150.99,473.0,61.0,829,Tokyo Electronics,23,2232.0,Low Stock,71418.27
SKU-Z9354,Home,387.91,0.0,14.0,153,Nagoya Parts,17,391.0,Out of Stock,0.0
SKU-X5777,Food,308.74,326.0,22.0,243,Fukuoka Logistics,15,573.0,Low Stock,100649.24
SKU-C8697,Industrial,483.92,0.0,99.0,817,Tokyo Electronics,5,1312.0,Out of Stock,0.0
SKU-Y5276,Home,340.88,945.0,45.0,596,Hokkaido Foods,6,866.0,Normal Stock,322131.6
SKU-A8657,Apparel,259.49,117.0,3.0,29,Tokyo Electronics,5,44.0,Normal Stock,30360.33
SKU-X9845,Apparel,329.63,1300.0,35.0,454,Sapporo Steel,26,1364.0,Low Stock,428519.0
SKU-A2650,Industrial,95.33,227.0,40.0,458,Tokyo Electronics,24,1418.0,Low Stock,21639.91
SKU-Y4562,Industrial,319.65,0.0,59.0,434,Kyoto Crafts,30,2204.0,Out of Stock,0.0
SKU-B7305,Apparel,254.1,796.0,52.0,429,Fukuoka Logistics,24,1677.0,Low Stock,202263.6
SKU-A9126,Office,31.03,2743.0,95.0,991,Osaka Supplies,22,3081.0,Low Stock,85115.29000000001
SKU-X9104,Apparel,85.73,2968.0,84.0,700,Hokkaido Foods,16,2044.0,Normal Stock,254446.64
SKU-C5540,Food,433.85,1023.0,76.0,822,Tokyo Electronics,19,2266.0,Low Stock,443828.55000000005
SKU-X3405,Apparel,254.1,1140.0,54.0,681,Osaka Supplies,13,1383.0,Low Stock,289674.0
SKU-Y9095,Electronics,323.18,5478.0,95.0,813,Hokkaido Foods,5,1288.0,Normal Stock,1770380.04
SKU-B5894,Industrial,168.09,1848.0,50.0,657,Kyoto Crafts,16,1457.0,Normal Stock,310630.32
SKU-A1334,Industrial,89.91,2704.0,68.0,677,Tokyo Electronics,27,2513.0,Normal Stock,243116.63999999998
SKU-X1924,Industrial,178.76,1601.0,82.0,645,Tokyo Electronics,19,2203.0,Low Stock,286194.76
SKU-Z1045,Food,444.13,624.0,50.0,695,Fukuoka Logistics,26,1995.0,Low Stock,277137.12
SKU-X5701,Apparel,254.1,0.0,100.0,831,Sapporo Steel,19,2731.0,Out of Stock,0.0
SKU-B5262,Industrial,107.17,2480.0,63.0,500,Sapporo Steel,17,1571.0,Normal Stock,265781.6
SKU-C5385,Industrial,400.65,1712.0,76.0,907,Sapporo Steel,11,1743.0,Low Stock,685912.7999999999
SKU-B5304,Apparel,278.67,56.0,1.0,13,Fukuoka Logistics,25,38.0,Normal Stock,15605.52
SKU-X4744,Apparel,254.1,0.0,43.0,302,Nagoya Parts,13,861.0,Out of Stock,0.0
SKU-A4137,Electronics,267.97,65.0,58.0,459,Nagoya Parts,14,1271.0,Low Stock,17418.050000000003
SKU-A7687,Industrial,365.46,50.0,,847,Kyoto Crafts,5,,Normal Stock,18273.0
SKU-A1016,Home,328.75,1833.0,44.0,447,Kyoto Crafts,17,1195.0,Normal Stock,602598.75
SKU-Z8503,Home,73.94,4851.0,,857,Nagoya Parts,5,,Normal Stock,358682.94
SKU-Z3488,Home,31.99,0.0,39.0,516,Fukuoka Logistics,25,1491.0,Out of Stock,0.0
SKU-A7147,Industrial,114.05,3007.0,60.0,512,Hokkaido Foods,3,692.0,Normal Stock,342948.35
SKU-X9653,Electronics,446.03,0.0,54.0,434,Nagoya Parts,21,1568.0,Out of Stock,0.0
SKU-A8075,Shipping,201.67,355.0,7.0,59,Tokyo Electronics,17,178.0,Normal Stock,71592.84999999999
SKU-Z8688,Shipping,218.22,897.0,,200,Osaka Supplies,12,,Normal Stock,195743.34
SKU-X5442,Office,414.56,1035.0,20.0,160,Kyoto Crafts,19,540.0,Normal Stock,429069.6
SKU-X8410,Industrial,271.88,3032.0,65.0,524,Osaka Supplies,17,1629.0,Normal Stock,824340.16
SKU-B8323,Food,97.76,4712.0,90.0,777,Osaka Supplies,4,1137.0,Normal Stock,460645.12
SKU-Y6815,Electronics,407.14,0.0,25.0,324,Tokyo Electronics,9,549.0,Out of Stock,0.0
SKU-X8308,Industrial,263.33,289.0,9.0,80,Nagoya Parts,20,260.0,Normal Stock,76102.37
SKU-A4931,Shipping,258.92,701.0,42.0,310,Tokyo Electronics,23,1276.0,Low Stock,181502.92
SKU-X4863,Shipping,47.47,1137.0,29.0,226,Osaka Supplies,22,864.0,Normal Stock,53973.39
SKU-A1431,Food,299.1,714.0,39.0,390,Kyoto Crafts,22,1248.0,Low Stock,213557.40000000002
SKU-Y4649,Office,454.35,3404.0,64.0,698,Hokkaido Foods,30,2618.0,Normal Stock,1546607.4000000001
SKU-Y1890,Electronics,252.76,164.0,55.0,753,Osaka Supplies,16,1633.0,Low Stock,41452.64
SKU-A8027,Apparel,436.19,1430.0,50.0,383,Kyoto Crafts,17,1233.0,Normal Stock,623751.7
SKU-X1821,Office,174.43,1385.0,67.0,817,Tokyo Electronics,7,1286.0,Normal Stock,241585.55000000002
SKU-Z6280,Apparel,92.44,3.0,1.0,7,Kyoto Crafts,5,12.0,Low Stock,277.32
SKU-Y8130,Home,80.4,1520.0,40.0,451,Sapporo Steel,17,1131.0,Normal Stock,122208.00000000001
SKU-C9291,Home,497.73,22.0,10.0,111,Fukuoka Logistics,3,141.0,Low Stock,10950.060000000001
SKU-B3374,Shipping,245.73,3125.0,98.0,1010,Sapporo Steel,21,3068.0,Normal Stock,767906.25
SKU-Z6904,Apparel,135.64,2874.0,89.0,796,Hokkaido Foods,8,1508.0,Normal Stock,389829.36
SKU-X5529,Industrial,337.74,295.0,48.0,628,Tokyo Electronics,22,1684.0,Low Stock,99633.3
SKU-B8709,Food,254.6,406.0,28.0,315,Tokyo Electronics,17,791.0,Low Stock,103367.59999999999
SKU-B5567,Home,350.84,443.0,13.0,158,Hokkaido Foods,28,522.0,Low Stock,155422.12
SKU-Y1106,Shipping,443.81,1210.0,48.0,342,Fukuoka Logistics,11,870.0,Normal Stock,537010.1
SKU-C9495,Home,446.7,244.0,6.0,61,Osaka Supplies,8,109.0,Normal Stock,108994.8
SKU-Y4101,Industrial,375.83,157.0,3.0,37,Nagoya Parts,8,61.0,Normal Stock,59005.31
SKU-A9578,Electronics,179.27,146.0,18.0,230,Hokkaido Foods,7,356.0,Low Stock,26173.420000000002
SKU-C1329,Electronics,188.2,0.0,18.0,206,Tokyo Electronics,3,260.0,Out of Stock,0.0
SKU-C8271,Shipping,379.77,3761.0,90.0,973,Hokkaido Foods,16,2413.0,Normal Stock,1428314.97
SKU-Y8742,Electronics,20.36,1776.0,89.0,1227,Osaka Supplies,19,2918.0,Low Stock,36159.36
SKU-Z3458,Apparel,389.42,1990.0,85.0,1111,Sapporo Steel,29,3576.0,Low Stock,774945.8
SKU-X5420,Industrial,169.43,1167.0,21.0,239,Hokkaido Foods,7,386.0,Normal Stock,197724.81
SKU-C7682,Industrial,339.92,700.0,17.0,188,Hokkaido Foods,15,443.0,Normal Stock,237944.0
SKU-X1726,Apparel,287.3,3018.0,84.0,707,Kyoto Crafts,13,1799.0,Normal Stock,867071.4
SKU-B2156,Shipping,487.31,1518.0,67.0,937,Fukuoka Logistics,12,1741.0,Low Stock,739736.58
SKU-A5021,Shipping,99.37,71.0,,19,Nagoya Parts,23,,Normal Stock,7055.27
SKU-Y7280,Office,41.29,919.0,28.0,258,Hokkaido Foods,20,818.0,Normal Stock,37945.51
SKU-Y9503,Shipping,20.37,483.0,,68,Sapporo Steel,17,,Normal Stock,9838.710000000001
SKU-X9377,Electronics,326.83,1236.0,72.0,837,Osaka Supplies,28,2853.0,Low Stock,403961.88
SKU-B3847,Shipping,396.19,2706.0,91.0,951,Sapporo Steel,16,2407.0,Normal Stock,1072090.14
SKU-Y2243,Apparel,32.14,2087.0,39.0,336,Osaka Supplies,25,1311.0,Normal Stock,67076.18000000001
SKU-X9398,Apparel,134.4,533.0,16.0,174,Sapporo Steel,4,238.0,Normal Stock,71635.2
SKU-Z4742,Electronics,83.95,2075.0,50.0,474,Tokyo Electronics,12,1074.0,Normal Stock,174196.25
SKU-X9647,Electronics,394.34,126.0,3.0,27,Kyoto Crafts,30,117.0,Normal Stock,49686.84
SKU-Y6201,Office,87.54,2776.0,54.0,460,Sapporo Steel,6,784.0,Normal Stock,243011.04
SKU-Y2686,Electronics,175.34,0.0,13.0,176,Osaka Supplies,29,553.0,Out of Stock,0.0
SKU-Z3783,Home,273.89,119.0,3.0,22,Fukuoka Logistics,4,34.0,Normal Stock,32592.91
SKU-Y6107,Electronics,433.46,3585.0,97.0,867,Tokyo Electronics,5,1352.0,Normal Stock,1553954.0999999999
SKU-X3567,Electronics,372.78,2010.0,47.0,344,Nagoya Parts,20,1284.0,Normal Stock,749287.7999999999
SKU-B4388,Food,60.46,1314.0,52.0,622,Tokyo Electronics,13,1298.0,Normal Stock,79444.44
SKU-A8951,Home,439.85,2284.0,47.0,547,Tokyo Electronics,13,1158.0,Normal Stock,1004617.4
SKU-A3454,Food,241.49,145.0,,137,Tokyo Electronics,21,,Normal Stock,35016.05
SKU-X4691,Apparel,478.19,565.0,,487,Osaka Supplies,22,,Normal Stock,270177.35
SKU-Y5889,Electronics,75.1,128.0,49.0,510,Kyoto Crafts,25,1735.0,Low Stock,9612.8
SKU-A4688,Office,385.43,1038.0,48.0,627,Hokkaido Foods,25,1827.0,Low Stock,400076.34
SKU-B1960,Electronics,57.25,105.0,83.0,1112,Osaka Supplies,9,1859.0,Low Stock,6011.25
SKU-Y1114,Shipping,12.83,2248.0,77.0,599,Nagoya Parts,14,1677.0,Normal Stock,28841.84
SKU-X8752,Apparel,402.19,1912.0,36.0,353,Hokkaido Foods,23,1181.0,Normal Stock,768987.28
SKU-B8066,Food,255.84,3214.0,,1256,Kyoto Crafts,27,,Normal Stock,822269.76
SKU-Y8965,Electronics,415.06,1018.0,50.0,624,Tokyo Electronics,12,1224.0,Low Stock,422531.08
SKU-Z8684,Electronics,453.91,0.0,57.0,773,Nagoya Parts,5,1058.0,Out of Stock,0.0
SKU-A1814,Home,310.52,129.0,3.0,41,Nagoya Parts,14,83.0,Normal Stock,40057.079999999994
SKU-X3277,Office,105.55,4636.0,81.0,619,Hokkaido Foods,22,2401.0,Normal Stock,489329.8
SKU-Z8055,Apparel,223.77,0.0,20.0,257,Hokkaido Foods,17,597.0,Out of Stock,0.0
SKU-B6498,Food,332.07,490.0,11.0,91,Fukuoka Logistics,17,278.0,Normal Stock,162714.3
SKU-A9057,Food,341.09,762.0,13.0,126,Hokkaido Foods,17,347.0,Normal Stock,259910.58
SKU-X4079,Office,109.59,2931.0,79.0,963,Fukuoka Logistics,6,1437.0,Normal Stock,321208.29000000004
SKU-Z6799,Shipping,72.63,452.0,8.0,99,Tokyo Electronics,12,195.0,Normal Stock,32828.759999999995
SKU-X6826,Shipping,168.79,387.0,7.0,76,Fukuoka Logistics,4,104.0,Normal Stock,65321.729999999996
SKU-Y3543,Food,441.98,767.0,75.0,828,Kyoto Crafts,16,2028.0,Low Stock,338998.66000000003
SKU-C4906,Office,429.87,355.0,42.0,494,Nagoya Parts,10,914.0,Low Stock,152603.85
SKU-Y2930,Office,260.67,2317.0,73.0,915,Sapporo Steel,27,2886.0,Low Stock,603972.39
SKU-A6551,Home,485.53,56.0,63.0,537,Tokyo Electronics,24,2049.0,Low Stock,27189.68
SKU-A8057,Apparel,254.1,0.0,52.0,579,Kyoto Crafts,30,2139.0,Out of Stock,0.0
SKU-A8507,Electronics,260.41,3444.0,63.0,570,Osaka Supplies,12,1326.0,Normal Stock,896852.04
SKU-A6069,Home,230.03,1855.0,56.0,576,Osaka Supplies,12,1248.0,Normal Stock,426705.65
SKU-X9115,Shipping,160.66,2027.0,60.0,682,Osaka Supplies,8,1162.0,Normal Stock,325657.82
SKU-B9012,Industrial,99.37,2809.0,82.0,927,Tokyo Electronics,4,1255.0,Normal Stock,279130.33
SKU-C2030,Apparel,157.55,71.0,3.0,39,Fukuoka Logistics,23,108.0,Low Stock,11186.050000000001
SKU-Z9967,Electronics,318.37,0.0,56.0,405,Nagoya Parts,26,1861.0,Out of Stock,0.0
SKU-B4895,Shipping,123.96,425.0,33.0,399,Nagoya Parts,10,729.0,Low Stock,52683.0
SKU-C2229,Home,430.45,2993.0,62.0,744,Hokkaido Foods,26,2356.0,Normal Stock,1288336.8499999999
SKU-X3794,Electronics,106.46,3188.0,60.0,646,Kyoto Crafts,27,2266.0,Normal Stock,339394.48
SKU-C7841,Industrial,254.08499999999998,146.0,25.0,186,Hokkaido Foods,15,561.0,Low Stock,37096.409999999996
SKU-Z1308,Electronics,434.75,1079.0,67.0,885,Osaka Supplies,20,2225.0,Low Stock,469095.25
SKU-A7628,Food,9.84,3631.0,68.0,936,Kyoto Crafts,28,2840.0,Normal Stock,35729.04
SKU-Z3127,Food,474.26,2908.0,92.0,762,Hokkaido Foods,8,1498.0,Normal Stock,1379148.08
SKU-Y8495,Home,405.14,879.0,26.0,196,Sapporo Steel,25,846.0,Normal Stock,356118.06
SKU-Y1113,Food,8.34,1616.0,30.0,210,Hokkaido Foods,19,780.0,Normal Stock,13477.44
SKU-X7757,Food,96.54,2568.0,62.0,519,Osaka Supplies,16,1511.0,Normal Stock,247914.72000000003
SKU-B3643,Apparel,405.87,3349.0,100.0,1090,Kyoto Crafts,14,2490.0,Normal Stock,1359258.6300000001
SKU-B1559,Home,104.05,194.0,63.0,468,Tokyo Electronics,10,1098.0,Low Stock,20185.7
SKU-X1218,Home,249.09,0.0,77.0,1074,Osaka Supplies,16,2306.0,Out of Stock,0.0
SKU-A5066,Office,211.64,2198.0,69.0,519,Tokyo Electronics,24,2175.0,Normal Stock,465184.72
SKU-Z4658,Industrial,389.66,951.0,20.0,275,Tokyo Electronics,28,835.0,Normal Stock,370566.66000000003
SKU-Y6188,Home,388.13,677.0,76.0,806,Sapporo Steel,27,2858.0,Low Stock,262764.01
SKU-Z2400,Food,400.89,4077.0,,1115,Kyoto Crafts,8,,Normal Stock,1634428.53
SKU-Z5578,Shipping,258.92,649.0,11.0,98,Kyoto Crafts,30,428.0,Normal Stock,168039.08000000002
SKU-B1608,Office,379.85,455.0,17.0,152,Fukuoka Logistics,19,475.0,Low Stock,172831.75
SKU-X2150,Shipping,402.48,468.0,17.0,213,Fukuoka Logistics,16,485.0,Low Stock,188360.64
SKU-A4935,Shipping,286.66,1618.0,75.0,550,Osaka Supplies,18,1900.0,Low Stock,463815.88000000006
SKU-X7630,Apparel,339.35,3048.0,61.0,743,Fukuoka Logistics,16,1719.0,Normal Stock,1034338.8
SKU-X8891,Apparel,445.15,1940.0,47.0,514,Kyoto Crafts,11,1031.0,Normal Stock,863591.0
SKU-Y4143,Shipping,159.47,832.0,73.0,972,Hokkaido Foods,22,2578.0,Low Stock,132679.04
SKU-B6757,Industrial,198.02,593.0,82.0,609,Sapporo Steel,18,2085.0,Low Stock,117425.86
SKU-A7520,Industrial,363.03,739.0,30.0,302,Tokyo Electronics,27,1112.0,Low Stock,268279.17
SKU-Z1507,Food,247.97,314.0,12.0,136,Fukuoka Logistics,29,484.0,Low Stock,77862.58
SKU-A9585,Shipping,427.34,2192.0,79.0,1009,Sapporo Steel,3,1246.0,Normal Stock,936729.2799999999
SKU-Z2311,Home,313.13,0.0,5.0,40,Fukuoka Logistics,14,110.0,Out of Stock,0.0
SKU-C8345,Food,163.07,496.0,39.0,415,Hokkaido Foods,7,688.0,Low Stock,80882.72
SKU-A6584,Shipping,436.37,1264.0,44.0,613,Tokyo Electronics,19,1449.0,Low Stock,551571.68
SKU-A1469,Apparel,254.1,0.0,15.0,147,Kyoto Crafts,24,507.0,Out of Stock,0.0
SKU-A3695,Food,348.34,2064.0,49.0,549,Hokkaido Foods,5,794.0,Normal Stock,718973.7599999999
SKU-X8398,Food,169.54,2214.0,47.0,415,Kyoto Crafts,15,1120.0,Normal Stock,375361.56
SKU-B9599,Office,407.37,1413.0,40.0,450,Fukuoka Logistics,16,1090.0,Normal Stock,575613.81
SKU-Z2889,Office,380.11,1159.0,67.0,729,Kyoto Crafts,12,1533.0,Low Stock,440547.49
SKU-C6466,Electronics,401.99,1691.0,50.0,392,Fukuoka Logistics,10,892.0,Normal Stock,679765.09
SKU-Y4412,Electronics,260.41,2151.0,38.0,344,Osaka Supplies,5,534.0,Normal Stock,560141.91
SKU-C8201,Office,300.3,123.0,6.0,61,Osaka Supplies,15,151.0,Low Stock,36936.9
SKU-X4436,Shipping,226.14,0.0,68.0,940,Hokkaido Foods,5,1280.0,Out of Stock,0.0
SKU-X8957,Shipping,477.43,3041.0,63.0,708,Kyoto Crafts,24,2220.0,Normal Stock,1451864.6300000001
SKU-Y7275,Shipping,236.62,0.0,76.0,756,Fukuoka Logistics,27,2808.0,Out of Stock,0.0
SKU-C5324,Apparel,461.68,3657.0,69.0,823,Tokyo Electronics,11,1582.0,Normal Stock,1688363.76
SKU-Y8321,Shipping,143.02,373.0,16.0,138,Osaka Supplies,18,426.0,Low Stock,53346.46000000001
SKU-X1133,Office,242.07,0.0,55.0,474,Sapporo Steel,12,1134.0,Out of Stock,0.0
SKU-Y5674,Office,345.06,635.0,38.0,335,Tokyo Electronics,17,981.0,Low Stock,219113.1
SKU-A1997,Office,130.01,2395.0,84.0,683,Hokkaido Foods,4,1019.0,Normal Stock,311373.94999999995
SKU-C7255,Industrial,123.42,2347.0,70.0,572,Tokyo Electronics,3,782.0,Normal Stock,289666.74
SKU-A7096,Office,242.75,28.0,1.0,13,Kyoto Crafts,3,16.0,Normal Stock,6797.0
SKU-Z3840,Food,484.36,3237.0,58.0,746,Kyoto Crafts,18,1790.0,Normal Stock,1567873.32
SKU-X8903,Electronics,204.61,1398.0,53.0,521,Osaka Supplies,27,1952.0,Low Stock,286044.78
SKU-Y7427,Home,269.4,368.0,31.0,219,Sapporo Steel,26,1025.0,Low Stock,99139.2
SKU-A5142,Shipping,186.3,977.0,36.0,394,Kyoto Crafts,27,1366.0,Low Stock,182015.1
SKU-C6512,Food,70.32,858.0,84.0,861,Tokyo Electronics,20,2541.0,Low Stock,60334.56
SKU-C9317,Home,249.22,141.0,4.0,50,Osaka Supplies,29,166.0,Low Stock,35140.02
SKU-X7861,Office,23.98,578.0,11.0,123,Tokyo Electronics,9,222.0,Normal Stock,13860.44
SKU-A6132,Apparel,166.89,4280.0,89.0,789,Kyoto Crafts,17,2302.0,Normal Stock,714289.2
SKU-X4233,Industrial,116.97,2170.0,43.0,432,Fukuoka Logistics,12,948.0,Normal Stock,253824.9
SKU-X7196,Electronics,435.06,0.0,92.0,1074,Kyoto Crafts,21,3006.0,Out of Stock,0.0
SKU-A1227,Home,269.64,506.0,9.0,103,Tokyo Electronics,18,265.0,Normal Stock,136437.84
SKU-C8012,Food,447.14,2108.0,47.0,421,Nagoya Parts,7,750.0,Normal Stock,942571.12
SKU-X8454,Apparel,220.62,178.0,39.0,457,Fukuoka Logistics,22,1315.0,Low Stock,39270.36
SKU-Y2876,Food,109.03,876.0,43.0,596,Nagoya Parts,29,1843.0,Low Stock,95510.28
SKU-B9731,Apparel,214.3,2859.0,96.0,1106,Sapporo Steel,19,2930.0,Low Stock,612683.7000000001
SKU-C2195,Home,383.53,4035.0,100.0,730,Nagoya Parts,22,2930.0,Normal Stock,1547543.5499999998
SKU-B5266,Electronics,176.15,1027.0,41.0,507,Sapporo Steel,14,1081.0,Low Stock,180906.05000000002
SKU-Y6714,Industrial,229.89,1614.0,82.0,826,Osaka Supplies,28,3122.0,Low Stock,371042.45999999996
SKU-C5447,Industrial,68.22,45.0,3.0,35,Sapporo Steel,3,44.0,Normal Stock,3069.9
SKU-A8736,Office,125.25,1536.0,44.0,518,Kyoto Crafts,30,1838.0,Low Stock,192384.0
SKU-Y3606,Shipping,17.43,1983.0,43.0,506,Fukuoka Logistics,14,1108.0,Normal Stock,34563.69
SKU-Y5940,Office,188.88,1194.0,45.0,545,Kyoto Crafts,25,1670.0,Low Stock,225522.72
SKU-C4400,Electronics,291.28,1456.0,45.0,340,Tokyo Electronics,19,1195.0,Normal Stock,424103.67999999993
SKU-Y1247,Apparel,254.1,3232.0,62.0,512,Sapporo Steel,19,1690.0,Normal Stock,821251.2
SKU-Y8080,Industrial,317.43,0.0,76.0,988,Hokkaido Foods,12,1900.0,Out of Stock,0.0
SKU-C6594,Industrial,82.9,927.0,41.0,481,Kyoto Crafts,17,1178.0,Low Stock,76848.3
SKU-X6843,Office,412.15,231.0,7.0,87,Kyoto Crafts,4,115.0,Normal Stock,95206.65
SKU-A5130,Shipping,447.64,411.0,7.0,92,Sapporo Steel,9,155.0,Normal Stock,183980.04
SKU-X4115,Office,25.51,597.0,39.0,444,Fukuoka Logistics,27,1497.0,Low Stock,15229.470000000001
SKU-Y1006,Electronics,94.53,2313.0,97.0,811,Tokyo Electronics,8,1587.0,Normal Stock,218647.89
SKU-C3053,Shipping,258.92,2490.0,100.0,1387,Tokyo Electronics,16,2987.0,Low Stock,644710.8
SKU-B8257,Food,186.5,2936.0,90.0,1075,Kyoto Crafts,6,1615.0,Normal Stock,547564.0
SKU-A7328,Electronics,433.57,575.0,29.0,239,Nagoya Parts,21,848.0,Low Stock,249302.75
SKU-X7185,Apparel,137.56,7.0,5.0,54,Nagoya Parts,12,114.0,Low Stock,962.9200000000001
SKU-B5926,Shipping,371.05,82.0,36.0,371,Sapporo Steel,4,515.0,Low Stock,30426.100000000002
SKU-X9656,Office,260.67,233.0,33.0,259,Osaka Supplies,4,391.0,Low Stock,60736.11
SKU-Y1761,Apparel,329.37,1220.0,59.0,438,Tokyo Electronics,15,1323.0,Low Stock,401831.4
SKU-C8447,Industrial,227.68,145.0,3.0,39,Hokkaido Foods,10,69.0,Normal Stock,33013.6
SKU-C9015,Office,260.67,136.0,3.0,38,Tokyo Electronics,25,113.0,Normal Stock,35451.12
SKU-C9846,Apparel,254.1,54.0,,178,Sapporo Steel,3,,Normal Stock,13721.4
SKU-Y9922,Home,394.83,46.0,5.0,35,Tokyo Electronics,27,170.0,Low Stock,18162.18
SKU-Y8113,Industrial,396.0,151.0,12.0,163,Hokkaido Foods,7,247.0,Low Stock,59796.0
SKU-B1863,Home,405.55,1851.0,65.0,529,Sapporo Steel,8,1049.0,Normal Stock,750673.05
SKU-A5230,Office,407.78,4374.0,82.0,581,Sapporo Steel,19,2139.0,Normal Stock,1783629.72
SKU-A5957,Food,440.47,0.0,8.0,78,Nagoya Parts,29,310.0,Out of Stock,0.0
SKU-Z7630,Office,5.39,3935.0,68.0,904,Tokyo Electronics,30,2944.0,Normal Stock,21209.649999999998
SKU-C3108,Electronics,80.36,2683.0,54.0,560,Hokkaido Foods,17,1478.0,Normal Stock,215605.88
SKU-Y8096,Food,496.09,1134.0,40.0,308,Kyoto Crafts,10,708.0,Normal Stock,562566.0599999999
SKU-Z8644,Food,174.68,2276.0,41.0,418,Fukuoka Logistics,20,1238.0,Normal Stock,397571.68
SKU-B7126,Electronics,315.11,0.0,50.0,361,Kyoto Crafts,24,1561.0,Out of Stock,0.0
SKU-Z1278,Office,357.68,382.0,8.0,94,Hokkaido Foods,28,318.0,Normal Stock,136633.76
SKU-Z4645,Home,33.69,1179.0,40.0,416,Fukuoka Logistics,13,936.0,Normal Stock,39720.509999999995
SKU-Y6645,Apparel,316.33,1399.0,30.0,258,Nagoya Parts,27,1068.0,Normal Stock,442545.67
SKU-Z1283,Shipping,276.03,1886.0,98.0,1035,Fukuoka Logistics,25,3485.0,Low Stock,520592.57999999996
SKU-Y9767,Electronics,471.12,1294.0,82.0,873,Hokkaido Foods,9,1611.0,Low Stock,609629.28
SKU-Z9557,Shipping,309.69,1448.0,97.0,1334,Kyoto Crafts,18,3080.0,Low Stock,448431.12
