Product_ID,Category,Unit_Cost_Raw,Current_Stock_Raw,Daily_Demand_Est,Safety_Stock_Target,Vendor_Name,Lead_Time_Days
SKU-X1445,Industrial,,1662,49.0,527,Hokkaido Foods,21
SKU-B1048,Electronics,272.94,3479,63.0,742,Hokkaido Foods,10
SKU-B3375,Industrial,493.98,2974,,600,Nagoya Parts,18
SKU-C1817,Shipping,468.64,93,19.0,210,Nagoya Parts,17
SKU-A9789,Electronics,349.78,2378,99.0,1378,Kyoto Crafts,4
SKU-Z9530,Apparel,Quote Pending,2163,62.0,822,Hokkaido Foods,17
SKU-A2808,FOOD,427.57,918,,598,Osaka Supplies,26
SKU-A9069,Home,$401.39,4704,91.0,836,Nagoya Parts,6
SKU-C6773,Shipping,93.11,2435,97.0,960,Sapporo Steel,12
SKU-B9610,Industrial,356.71,2914,83.0,918,Nagoya Parts,15
SKU-A9185,Electronics,495.6,1844,45.0,374,Kyoto Crafts,8
SKU-B2259,SHIPPING,431.19,94,43.0,381,Osaka Supplies,30
SKU-Z5847,Food,389.38,2709,65.0,557,Osaka Supplies,29
SKU-B8894,Industrial,USD 499.60,258,28.0,314,Hokkaido Foods,13
SKU-Y4018,Food,440.89,455,9.0,102,Osaka Supplies,29
SKU-Z3985,Apparel,205.88,162,5.0,39,Fukuoka Logistics,10
SKU-Y5123,FOOD,51.44,158,50.0,426,Fukuoka Logistics,10
SKU-Y1755,Apparel,217.18,4497,85.0,776,Osaka Supplies,21
SKU-Z3880,Apparel,233.15,925,82.0,1019,Tokyo Electronics,23
SKU-B4535,Office,100.09,1578,55.0,559,Kyoto Crafts,7
SKU-B6007,Home,89.97,1247,22.0,267,Nagoya Parts,6
SKU-A7746,APPAREL,96.49,573,31.0,311,Fukuoka Logistics,3
SKU-Y5435,Home,492.7,67,4.0,32,Nagoya Parts,28
 SKU-Z2488 ,Electronics,369.24,3233,55.0,638,Nagoya Parts,16
SKU-C4152,Office,311.92,252,9.0,119,Osaka Supplies,13
SKU-Z1914,office,93.65,493,10.0,116,Sapporo Steel,5
SKU-B1577,Apparel,Quote Pending,1272,49.0,586,Fukuoka Logistics,24
SKU-B9802,Shipping,286.5,450,12.0,154,Tokyo Electronics,20
SKU-C3077,Food,317.31,454,20.0,181,Nagoya Parts,24
SKU-Z9476,Office,118.89,879,31.0,272,Osaka Supplies,6
SKU-A9318,Shipping,405.14,552,37.0,304,Sapporo Steel,20
SKU-X5407,Home,411.49,62,3.0,33,Hokkaido Foods,27
SKU-Y5456,Shipping,317.62,51,2.0,17,Sapporo Steel,22
SKU-X7633,FOOD,133.01,502,16.0,201,Tokyo Electronics,3
SKU-B5501,Food,366.21,1878,,814,Nagoya Parts,16
SKU-Z2744,Shipping,427.41,4299,83.0,593,Nagoya Parts,30
SKU-A1431,Industrial,400.22,1940,34.0,427,Fukuoka Logistics,17
SKU-A6549,Electronics,365.35,2264,55.0,748,Osaka Supplies,15
SKU-C4399,Food,444.36,1100,56.0,617,Osaka Supplies,11
SKU-Z4757,Shipping,158.88,809,18.0,229,Hokkaido Foods,11
SKU-Y3749,FOOD,225.62,1976,39.0,534,Sapporo Steel,13
SKU-X3825,Industrial,437.9,1847,39.0,413,Kyoto Crafts,23
SKU-Z7671,Industrial,$434.75,1667,86.0,833,Osaka Supplies,14
SKU-B8197,Office,191.8,2080,43.0,326,Osaka Supplies,23
SKU-Z9023,Shipping,264.47,5242,98.0,1011,Hokkaido Foods,15
SKU-C5608,Home,USD 299.59,1864 pcs,52.0,549,Nagoya Parts,26
SKU-B4642,Food,USD 341.42,606,12.0,124,Kyoto Crafts,4
SKU-C8552,Shipping,,1234,53.0,701,Kyoto Crafts,15
SKU-Y9001,Industrial,136.16,3297,64.0,880,Kyoto Crafts,22
SKU-C3266,Office,424.98,2739,58.0,710,Hokkaido Foods,29
SKU-Y8787,Food,136.24,1039,20.0,143,Tokyo Electronics,16
SKU-A6195,industrial,384.43,299,,1044,Kyoto Crafts,21
SKU-X7104,Shipping,364.36,348,20.0,173,Hokkaido Foods,11
SKU-C5030,Food,457.33,-2148,87.0,688,Fukuoka Logistics,4
SKU-C8641,Electronics,499.77,341,95.0,717,Sapporo Steel,10
SKU-A9222,Office,Quote Pending,213,41.0,572,Osaka Supplies,6
SKU-C7582,Shipping,159.42,1020,,411,Tokyo Electronics,5
SKU-Z8562,Apparel,208.75,4034,86.0,993,Osaka Supplies,15
SKU-C7621,Food,295.15,-111,3.0,32,Osaka Supplies,11
SKU-Z4046,Shipping,Quote Pending,150,3.0,27,Kyoto Crafts,24
SKU-C2101,Home,268.31,1424 pcs,49.0,354,Tokyo Electronics,17
SKU-Z9197,Food,134.27,-1936,39.0,509,Fukuoka Logistics,3
SKU-Z3727,Apparel,392.63,3118,62.0,713,Fukuoka Logistics,5
SKU-X8849,Food,105.87,123,27.0,362,Tokyo Electronics,24
SKU-X6214,Office,43.87,1515,27.0,368,Sapporo Steel,27
SKU-C1948,Industrial,263.64,4333,91.0,1201,Osaka Supplies,5
SKU-Y2812,shipping,175.86,2582 pcs,80.0,659,Kyoto Crafts,30
SKU-A1909,Home,Quote Pending,385,34.0,444,Osaka Supplies,7
SKU-Y7061,Office,Quote Pending,1575,31.0,429,Kyoto Crafts,29
SKU-B5836,Electronics,Quote Pending,,52.0,396,Tokyo Electronics,13
SKU-B1638,Home,,1005,38.0,268,Tokyo Electronics,5
SKU-C9995,Food,385.19,1823,41.0,418,Nagoya Parts,25
SKU-Y4010,Office,53.65,2727,53.0,719,Osaka Supplies,22
SKU-Z2687,Electronics,$485.99,5244,89.0,1089,Kyoto Crafts,15
SKU-Z9625,Apparel,84.22,1465,33.0,261,Fukuoka Logistics,15
SKU-Z9179,Food,,4211,84.0,1047,Nagoya Parts,21
SKU-Y2414,Apparel,10.51,2899,73.0,628,Tokyo Electronics,23
SKU-Y8468,Electronics,104.61,1094,19.0,137,Nagoya Parts,24
SKU-C4135,Office,,100,19.0,214,Kyoto Crafts,13
 SKU-Z1377 ,Apparel,457.2,3240,67.0,656,Fukuoka Logistics,4
SKU-X6875,Industrial,,1641,34.0,345,Hokkaido Foods,25
SKU-A9235,APPAREL,255.0,2311,56.0,545,Osaka Supplies,9
SKU-Y9063,Office,463.74,1302,57.0,689,Osaka Supplies,16
SKU-X1859,Shipping,68.35,24,,232,Nagoya Parts,5
 SKU-C8896 ,Industrial,142.16,5134,97.0,982,Osaka Supplies,27
SKU-Z5200,Industrial,295.5,1445,98.0,907,Osaka Supplies,8
SKU-C8530,Industrial,$366.88,1242,47.0,405,Osaka Supplies,20
SKU-Z1922,INDUSTRIAL,169.03,1270,29.0,228,Osaka Supplies,18
SKU-Z7780,Industrial,169.21,3166,89.0,1034,Sapporo Steel,8
SKU-B9610,Home,,6,1.0,12,Nagoya Parts,9
SKU-X9768,Apparel,342.35,1351,55.0,571,Hokkaido Foods,18
SKU-X5404,Apparel,289.39,650,74.0,764,Hokkaido Foods,10
SKU-Z6402,Office,$83.53,1905,65.0,773,Nagoya Parts,20
SKU-C9627,Shipping,444.22,407,21.0,209,Nagoya Parts,6
SKU-C4670,Food,206.1,881,41.0,307,Osaka Supplies,23
SKU-B1130,industrial,285.03,816 pcs,27.0,255,Tokyo Electronics,8
SKU-Y8788,Apparel,81.84,1132,36.0,288,Nagoya Parts,27
SKU-X7720,office,286.02,,,828,Tokyo Electronics,25
SKU-B4220,Food,7.48,1131,43.0,563,Osaka Supplies,10
SKU-C6346,FOOD,211.33,105,3.0,28,Hokkaido Foods,15
SKU-Z3257,Shipping,28.8,1019,43.0,526,Fukuoka Logistics,25
SKU-Z9695,Industrial,Quote Pending,3891 pcs,95.0,1081,Hokkaido Foods,28
SKU-C6258,Apparel,393.41,1254,85.0,724,Sapporo Steel,3
SKU-B7328,Home,,2235,78.0,748,Kyoto Crafts,19
SKU-A8872,Industrial,45.68,4109 pcs,73.0,867,Hokkaido Foods,22
SKU-Z5543,Food,397.77,1586,78.0,972,Tokyo Electronics,24
SKU-B9476,Industrial,171.49,,,764,Nagoya Parts,16
SKU-C5964,Apparel,135.35,4560,91.0,770,Osaka Supplies,10
SKU-X3862,Home,6.32,2756,75.0,664,Nagoya Parts,4
SKU-B6897,Office,235.98,46,7.0,81,Kyoto Crafts,13
SKU-C4938,Apparel,410.23,2736,85.0,751,Tokyo Electronics,7
SKU-A4657,Food,325.84,1742,94.0,1075,Hokkaido Foods,15
SKU-B4895,Industrial,270.52,50,48.0,453,Fukuoka Logistics,27
SKU-C8992,Food,53.37,494,53.0,520,Osaka Supplies,19
SKU-B4496,Apparel,329.32,9,82.0,747,Nagoya Parts,3
SKU-Z2573,Food,489.64,3717,86.0,957,Nagoya Parts,28
SKU-Y6571,Electronics,,1431,64.0,868,Osaka Supplies,27
 SKU-A2275 ,Shipping,309.81,9,4.0,46,Hokkaido Foods,6
SKU-Y1547,Shipping,219.08,2443,77.0,634,Osaka Supplies,13
SKU-Y4872,Apparel,386.47,1808,75.0,747,Osaka Supplies,10
SKU-Z6833,Apparel,299.2,163,6.0,62,Osaka Supplies,7
SKU-C2744,Industrial,307.99,28,10.0,89,Fukuoka Logistics,17
SKU-X7638,Industrial,461.83,1898,41.0,424,Nagoya Parts,21
SKU-A4211,Apparel,427.81,265,86.0,608,Sapporo Steel,17
SKU-Y3512,Shipping,17.47,472,23.0,317,Sapporo Steel,24
SKU-A3318,Office,382.98,1749,50.0,500,Sapporo Steel,5
SKU-C3726,Food,83.74,318,49.0,371,Sapporo Steel,18
SKU-Y6015,Shipping,Quote Pending,2189,58.0,797,Sapporo Steel,11
SKU-C5692,Electronics,Quote Pending,3954,99.0,1169,Tokyo Electronics,27
SKU-A6539,Home,107.01,499,83.0,954,Tokyo Electronics,21
SKU-Y5578,Industrial,469.85,274,34.0,328,Kyoto Crafts,3
SKU-A2596,electronics,224.24,1634,70.0,591,Fukuoka Logistics,9
SKU-Z1173,Shipping,334.18,-1826,56.0,434,Nagoya Parts,27
SKU-X2076,Apparel,96.84,32,13.0,136,Kyoto Crafts,20
SKU-X4643,Electronics,443.59,4359,86.0,699,Fukuoka Logistics,23
SKU-Y2365,Shipping,164.84,3216,88.0,1079,Tokyo Electronics,3
SKU-Z8971,Apparel,118.59,675,17.0,159,Tokyo Electronics,6
SKU-C2635,Home,496.77,529,19.0,210,Kyoto Crafts,3
SKU-B7520,Apparel,391.57,1060,,601,Fukuoka Logistics,3
SKU-Z9356,Shipping,397.37,3424,66.0,466,Hokkaido Foods,22
SKU-C4147,Apparel,$312.67,238,11.0,77,Sapporo Steel,10
SKU-X4566,Industrial,354.48,156,16.0,114,Nagoya Parts,5
SKU-B2421,office,186.98,2372,82.0,908,Hokkaido Foods,21
SKU-X2334,Industrial,351.13,616,25.0,180,Kyoto Crafts,17
SKU-Z7258,Electronics,51.15,2476,51.0,447,Hokkaido Foods,27
 SKU-C2889 ,Industrial,229.51,2700,52.0,530,Osaka Supplies,16
 SKU-Z8455 ,Apparel,335.81,1150,30.0,386,Nagoya Parts,18
SKU-Z8392,FOOD,491.9,694,34.0,474,Sapporo Steel,27
SKU-X4558,Industrial,272.99,2312,45.0,436,Tokyo Electronics,30
SKU-C5897,Industrial,209.71,49,16.0,123,Kyoto Crafts,21
SKU-X6593,Shipping,258.31,1371,,475,Fukuoka Logistics,21
SKU-B1170,Office,132.62,4531,88.0,850,Osaka Supplies,26
SKU-Z7680,Electronics,262.1,1514,53.0,661,Fukuoka Logistics,22
SKU-X1669,Industrial,Quote Pending,1779,73.0,967,Nagoya Parts,15
SKU-X2142,Apparel,Quote Pending,3380,,701,Sapporo Steel,6
SKU-Y3751,Food,86.16,1164,25.0,294,Fukuoka Logistics,4
SKU-A7572,Industrial,445.35,2864,49.0,537,Nagoya Parts,25
SKU-C8170,Office,164.94,,18.0,201,Kyoto Crafts,19
SKU-C5158,Office,280.06,1731,37.0,396,Sapporo Steel,13
SKU-A5193,Home,178.28,1270,40.0,533,Hokkaido Foods,3
 SKU-C6456 ,Industrial,Quote Pending,2103,55.0,596,Tokyo Electronics,17
SKU-B3765,Electronics,444.42,3345,62.0,448,Fukuoka Logistics,22
SKU-Y3158,Office,238.63,650,68.0,845,Sapporo Steel,19
SKU-C6935,Industrial,,599,15.0,154,Kyoto Crafts,15
SKU-Y9299,Electronics,$7.22,104,42.0,317,Kyoto Crafts,19
SKU-B1059,Electronics,444.29,2670,47.0,426,Nagoya Parts,5
SKU-A5408,shipping,70.15,2662,60.0,554,Kyoto Crafts,27
SKU-A4765,Industrial,202.13,2853,62.0,665,Nagoya Parts,12
SKU-C9317,Shipping,451.53,2124,89.0,969,Fukuoka Logistics,25
SKU-Y3515,Home,203.66,-398,10.0,88,Fukuoka Logistics,13
SKU-Z2750,Office,,103,62.0,724,Kyoto Crafts,7
SKU-Z6780,Home,117.29,539,20.0,275,Fukuoka Logistics,3
SKU-Y3646,Office,Quote Pending,4444,81.0,1082,Tokyo Electronics,28
SKU-C3701,Electronics,235.99,3041,59.0,538,Sapporo Steel,28
SKU-Y7750,Home,69.49,4276,77.0,581,Kyoto Crafts,10
SKU-X8365,Home,Quote Pending,1549,56.0,669,Sapporo Steel,8
SKU-C5985,Office,261.85,1144,22.0,246,Kyoto Crafts,14
SKU-Y1704,Industrial,308.62,3578,74.0,542,Fukuoka Logistics,11
SKU-X1828,Apparel,361.89,2634,73.0,657,Tokyo Electronics,16
SKU-X7257,Apparel,484.66,282,18.0,141,Sapporo Steel,7
SKU-A5397,Industrial,487.4,115,13.0,152,Nagoya Parts,10
SKU-C2078,Food,480.2,2501,43.0,427,Kyoto Crafts,3
SKU-B4562,Food,266.11,4566,95.0,846,Osaka Supplies,8
SKU-C7836,Apparel,456.24,2965,62.0,775,Kyoto Crafts,5
SKU-B5934,Shipping,390.79,133,52.0,482,Nagoya Parts,9
SKU-X5925,Industrial,206.26,725,83.0,762,Kyoto Crafts,19
SKU-A5655,Home,128.05,1867,52.0,589,Nagoya Parts,26
SKU-C4680,Office,156.36,720,30.0,353,Fukuoka Logistics,3
SKU-Z6681,Home,$237.06,2438,,761,Osaka Supplies,10
SKU-X4808,Food,Quote Pending,943,87.0,735,Hokkaido Foods,10
SKU-C1354,Apparel,271.67,687 pcs,,300,Osaka Supplies,4
SKU-B3163,Food,$410.33,1382,63.0,753,Tokyo Electronics,14
SKU-Z1857,Food,80.39,3362,83.0,1056,Fukuoka Logistics,13
SKU-A3156,Food,257.79,231,5.0,67,Fukuoka Logistics,5
SKU-A6722,Apparel,115.49,5131,89.0,816,Nagoya Parts,27
SKU-C6864,Shipping,447.6,705,51.0,511,Tokyo Electronics,19
SKU-X2971,Apparel,71.39,523,,116,Kyoto Crafts,24
SKU-A8507,Shipping,159.77,716,38.0,306,Tokyo Electronics,20
 SKU-X2267 ,FOOD,,128,89.0,1223,Fukuoka Logistics,19
SKU-X2573,Industrial,367.68,,77.0,619,Tokyo Electronics,19
SKU-X2877,Shipping,279.66,457,15.0,147,Fukuoka Logistics,25
SKU-Y1749,Food,22.42,4529,,735,Nagoya Parts,27
SKU-X3557,Apparel,82.51,59,1.0,12,Kyoto Crafts,6
 SKU-B6762 ,SHIPPING,13.78,2912,67.0,573,Hokkaido Foods,27
SKU-Y7082,Electronics,131.38,453,37.0,416,Nagoya Parts,17
SKU-X9631,Office,211.84,1616,,358,Nagoya Parts,27
SKU-Z6987,INDUSTRIAL,107.58,1756,39.0,340,Kyoto Crafts,19
SKU-B6726,Office,480.86,2610,55.0,512,Sapporo Steel,10
SKU-A7201,Shipping,280.82,135,14.0,156,Nagoya Parts,16
SKU-B5302,apparel,73.56,,48.0,656,Tokyo Electronics,13
SKU-Z1597,Apparel,295.14,2419,71.0,915,Osaka Supplies,18
 SKU-A7418 ,Home,105.09,3125,99.0,888,Tokyo Electronics,27
SKU-Y6033,Office,493.03,2698,63.0,746,Fukuoka Logistics,6
SKU-X7348,Home,311.5,532,89.0,744,Osaka Supplies,22
SKU-X1912,electronics,68.06,268,5.0,39,Fukuoka Logistics,12
SKU-C2291,Apparel,261.74,1495,,693,Hokkaido Foods,19
SKU-A7763,Shipping,26.51,3569,70.0,882,Kyoto Crafts,9
SKU-Y1551,Office,193.9,489,25.0,247,Osaka Supplies,18
SKU-C5963,Home,76.65,304,34.0,403,Tokyo Electronics,20
SKU-X2258,food,25.57,522,10.0,128,Hokkaido Foods,20
SKU-A5072,Apparel,207.34,791,50.0,379,Osaka Supplies,28
SKU-Y3051,Apparel,424.26,1989,49.0,671,Hokkaido Foods,7
SKU-C2038,Electronics,134.61,1632,36.0,275,Fukuoka Logistics,19
 SKU-A6600 ,Electronics,353.42,,21.0,193,Nagoya Parts,30
SKU-A5503,Industrial,$404.30,887,50.0,508,Tokyo Electronics,29
SKU-C7385,Food,239.53,1929,98.0,790,Hokkaido Foods,18
SKU-X5350,Food,315.56,2489,79.0,1062,Osaka Supplies,3
SKU-Y5733,Electronics,408.83,220,52.0,714,Fukuoka Logistics,29
SKU-A1745,FOOD,463.1,2097,51.0,443,Kyoto Crafts,4
SKU-B6277,Home,23.54,623,37.0,264,Kyoto Crafts,12
SKU-Z9500,Office,,,67.0,501,Hokkaido Foods,23
SKU-X1064,Industrial,Quote Pending,3844,98.0,1277,Tokyo Electronics,13
SKU-A8276,Office,,344,10.0,100,Tokyo Electronics,27
SKU-A5391,Food,47.63,1633,46.0,429,Hokkaido Foods,17
 SKU-Z7670 ,Apparel,Quote Pending,1241,21.0,180,Hokkaido Foods,18
SKU-A1907,Food,348.89,1731,75.0,831,Osaka Supplies,15
SKU-X8477,Home,497.25,1460,28.0,384,Tokyo Electronics,27
SKU-B6717,Industrial,191.18,628,43.0,592,Osaka Supplies,22
SKU-C2281,Home,290.37,462,16.0,212,Hokkaido Foods,22
SKU-A8826,Industrial,,426,60.0,675,Fukuoka Logistics,25
SKU-Y4079,Food,USD 135.17,1917,39.0,382,Sapporo Steel,20
SKU-Z6368,Food,7.43,427,30.0,335,Kyoto Crafts,24
SKU-X3472,Food,,120 pcs,84.0,620,Hokkaido Foods,8
SKU-A1907,Electronics,166.72,507,10.0,99,Sapporo Steel,17
SKU-Y2341,Home,428.43,44,1.0,7,Tokyo Electronics,19
SKU-Y1839,Industrial,Quote Pending,4655 pcs,91.0,1159,Nagoya Parts,18
SKU-Y3045,Shipping,445.04,882,60.0,818,Nagoya Parts,16
SKU-B3071,Electronics,495.7,595,71.0,564,Sapporo Steel,16
SKU-X7298,Electronics,316.7,160,92.0,787,Nagoya Parts,9
SKU-Y4101,food,306.7,249 pcs,9.0,89,Nagoya Parts,11
SKU-B3943,Food,USD 395.26,3671,69.0,555,Fukuoka Logistics,28
SKU-X5260,Office,314.19,416,42.0,542,Sapporo Steel,8
SKU-Y5561,Industrial,401.71,4416,96.0,1095,Fukuoka Logistics,26
SKU-B4617,Electronics,132.46,114,78.0,932,Kyoto Crafts,20
SKU-Z1914,Industrial,Quote Pending,4211,90.0,1189,Nagoya Parts,19
SKU-B1259,Apparel,136.89,1403,,683,Nagoya Parts,6
SKU-B4117,Food,151.99,725,69.0,867,Osaka Supplies,13
SKU-Z8460,Industrial,101.8,2353,46.0,636,Osaka Supplies,13
SKU-X5414,APPAREL,41.38,3674,62.0,727,Tokyo Electronics,17
SKU-X2705,Electronics,185.56,3672,72.0,650,Fukuoka Logistics,9
SKU-A9325,Apparel,291.13,1312,22.0,250,Fukuoka Logistics,20
SKU-A1644,Shipping,359.48,700,68.0,572,Nagoya Parts,17
SKU-B4012,Electronics,71.2,456,9.0,101,Kyoto Crafts,20
SKU-Z3624,SHIPPING,350.6,3699 pcs,98.0,1295,Osaka Supplies,13
SKU-A6954,Electronics,259.07,2581,,730,Tokyo Electronics,11
 SKU-B7854 ,Electronics,71.65,285,31.0,286,Kyoto Crafts,23
SKU-Z5499,Home,168.79,1588,27.0,297,Kyoto Crafts,27
SKU-X7494,Home,213.9,2759,55.0,620,Tokyo Electronics,18
SKU-C5140,ELECTRONICS,197.82,1949,56.0,545,Tokyo Electronics,3
SKU-Z2556,Shipping,153.17,3735,,1021,Kyoto Crafts,8
SKU-A7683,Office,489.22,2329,54.0,415,Osaka Supplies,9
SKU-Z3664,Home,397.63,1381,71.0,961,Nagoya Parts,29
SKU-C1938,Apparel,357.99,,64.0,893,Sapporo Steel,13
SKU-A6400,Industrial,409.45,1071,,432,Fukuoka Logistics,8
SKU-A8293,Food,295.84,-1689,31.0,221,Osaka Supplies,14
SKU-X2928,Industrial,218.72,314,40.0,511,Osaka Supplies,22
SKU-C6971,Office,27.37,3212,95.0,1192,Fukuoka Logistics,17
SKU-B8359,Office,276.38,136,3.0,35,Sapporo Steel,17
SKU-A2437,Shipping,277.0,1574,46.0,633,Tokyo Electronics,4
SKU-A4360,Home,356.11,280 pcs,77.0,957,Kyoto Crafts,19
SKU-Z9457,Office,USD 362.15,55,1.0,11,Osaka Supplies,11
SKU-Y8850,Office,423.59,646,17.0,174,Sapporo Steel,13
SKU-Y8958,Apparel,441.55,4325,87.0,823,Osaka Supplies,19
SKU-Y2718,Office,384.66,3452,100.0,864,Sapporo Steel,15
SKU-X4886,Shipping,145.86,3823,75.0,1039,Osaka Supplies,26
SKU-Z5139,Industrial,158.3,38,15.0,194,Sapporo Steel,15
 SKU-C5666 ,Apparel,152.37,3457,58.0,743,Fukuoka Logistics,6
SKU-Z9444,HOME,260.28,4190,81.0,928,Osaka Supplies,26
SKU-C8380,Office,115.37,2174,87.0,911,Sapporo Steel,28
SKU-C1638,SHIPPING,477.85,717 pcs,27.0,199,Sapporo Steel,24
SKU-Z4167,Food,Quote Pending,2468,81.0,568,Nagoya Parts,9
SKU-C1223,Home,207.36,592,76.0,853,Fukuoka Logistics,20
SKU-B7432,Food,83.52,1248,31.0,285,Fukuoka Logistics,13
 SKU-B3288 ,Home,137.58,1602,63.0,474,Fukuoka Logistics,22
SKU-Z8397,Electronics,23.19,799,53.0,413,Fukuoka Logistics,9
SKU-X7416,ELECTRONICS,84.26,3949,71.0,777,Sapporo Steel,22
SKU-C1486,Shipping,205.58,179,20.0,163,Nagoya Parts,20
SKU-X6778,Home,7.16,641,33.0,316,Nagoya Parts,13
SKU-A9187,Shipping,385.24,1458,78.0,983,Kyoto Crafts,28
SKU-Z2011,Food,412.62,53,5.0,36,Nagoya Parts,26
SKU-B7948,Office,,327,88.0,729,Tokyo Electronics,17
SKU-A8072,Apparel,16.76,1901,93.0,694,Kyoto Crafts,6
SKU-A8489,SHIPPING,240.43,481,21.0,281,Osaka Supplies,26
 SKU-Z2188 ,apparel,$82.99,1791,49.0,611,Osaka Supplies,6
SKU-A3063,Home,120.42,1007,60.0,606,Osaka Supplies,17
SKU-Y8289,Industrial,445.88,220,19.0,141,Fukuoka Logistics,8
SKU-B7904,Office,31.24,1604,38.0,334,Osaka Supplies,14
SKU-Y7831,Industrial,411.85,4134,83.0,828,Nagoya Parts,11
SKU-C8553,Home,277.31,2642,89.0,779,Kyoto Crafts,20
SKU-C8840,Shipping,388.84,36,7.0,97,Kyoto Crafts,22
SKU-X9559,Electronics,301.38,580,66.0,830,Sapporo Steel,15
SKU-A1021,Food,433.51,564,10.0,115,Fukuoka Logistics,4
SKU-A7576,Shipping,499.73,2823,74.0,952,Hokkaido Foods,7
 SKU-C3187 ,Office,183.68,777 pcs,48.0,561,Nagoya Parts,29
SKU-Z5287,Office,263.54,7,1.0,13,Tokyo Electronics,3
SKU-C3794,Electronics,236.33,46,14.0,169,Kyoto Crafts,29
SKU-Z8252,Office,$229.24,,20.0,230,Kyoto Crafts,5
 SKU-A1839 ,Apparel,,619,14.0,146,Kyoto Crafts,3
SKU-X3678,APPAREL,465.49,1111,30.0,357,Sapporo Steel,4
SKU-Y8755,Food,233.05,4592,89.0,1030,Nagoya Parts,13
SKU-X6066,Food,381.24,1790,45.0,362,Sapporo Steel,24
SKU-X5656,Electronics,$390.39,66,28.0,282,Hokkaido Foods,28
SKU-X4764,Industrial,395.76,3337,97.0,947,Kyoto Crafts,28
SKU-A9686,Food,250.72,329,12.0,151,Hokkaido Foods,22
SKU-Y2291,Food,Quote Pending,63,5.0,53,Hokkaido Foods,29
SKU-X5185,Food,18.27,2096,80.0,883,Hokkaido Foods,8
SKU-A2592,Electronics,347.28,248,8.0,107,Tokyo Electronics,28
SKU-Y6267,Office,$410.16,496,10.0,86,Fukuoka Logistics,16
SKU-B5505,Apparel,268.28,918,98.0,713,Sapporo Steel,24
SKU-B1141,Food,169.28,3455,70.0,894,Sapporo Steel,19
SKU-Y3308,Electronics,380.55,-1516,37.0,380,Sapporo Steel,22
SKU-B8465,electronics,361.92,1953,33.0,388,Kyoto Crafts,8
SKU-C3360,Office,449.04,3111,55.0,556,Sapporo Steel,16
SKU-Y8553,Shipping,150.13,2279,43.0,455,Hokkaido Foods,27
SKU-B4490,Shipping,347.17,3254,78.0,783,Tokyo Electronics,13
SKU-B9453,Office,59.89,1140,36.0,464,Tokyo Electronics,28
SKU-A2145,Food,279.42,412,52.0,413,Kyoto Crafts,10
SKU-C5134,Office,433.86,63,30.0,231,Tokyo Electronics,25
SKU-X3887,Industrial,359.16,1564,63.0,470,Nagoya Parts,23
SKU-A2722,Home,42.87,2064,70.0,832,Nagoya Parts,30
SKU-X2270,Food,441.59,1378,45.0,511,Nagoya Parts,19
SKU-Y1470,Home,427.98,1787,88.0,937,Nagoya Parts,5
SKU-A6178,Industrial,139.89,2762,76.0,1022,Osaka Supplies,27
SKU-C8356,Electronics,81.29,422,32.0,241,Hokkaido Foods,24
SKU-Z3745,Home,USD 83.87,77,3.0,25,Nagoya Parts,15
SKU-X9931,Shipping,216.6,3266,70.0,834,Fukuoka Logistics,8
 SKU-B1103 ,Office,Quote Pending,761,29.0,371,Kyoto Crafts,5
SKU-C6684,Industrial,378.42,2363,82.0,978,Sapporo Steel,13
SKU-X9187,Apparel,Quote Pending,102,8.0,70,Nagoya Parts,19
SKU-B3073,Home,175.47,78,58.0,780,Osaka Supplies,25
SKU-C5757,Shipping,303.8,,90.0,1060,Osaka Supplies,28
SKU-X8809,Office,427.64,315,9.0,85,Osaka Supplies,23
SKU-C7227,Office,152.02,2003,36.0,381,Tokyo Electronics,11
 SKU-Y2155 ,Apparel,145.29,2502,78.0,726,Fukuoka Logistics,25
SKU-Y5288,Food,,5005,87.0,1121,Osaka Supplies,16
SKU-A2394,Home,28.36,55,32.0,353,Nagoya Parts,6
SKU-Y4667,Home,215.03,-4277,80.0,589,Hokkaido Foods,20
SKU-B4386,Shipping,Quote Pending,715,26.0,241,Hokkaido Foods,7
SKU-C7241,Food,218.59,3344,80.0,766,Osaka Supplies,21
SKU-Y7076,Food,446.06,604,42.0,557,Tokyo Electronics,23
SKU-C5689,Electronics,116.01,1862,45.0,611,Osaka Supplies,7
SKU-X9676,Apparel,86.19,3822 pcs,98.0,736,Osaka Supplies,6
SKU-C9051,Food,151.45,245,20.0,148,Nagoya Parts,28
SKU-X4317,Electronics,366.67,4051,71.0,567,Osaka Supplies,9
SKU-B5661,Food,369.71,-1378,23.0,254,Tokyo Electronics,16
SKU-B2450,Industrial,451.08,1861,47.0,565,Osaka Supplies,14
SKU-X5143,Electronics,401.24,775 pcs,84.0,727,Fukuoka Logistics,12
SKU-A4341,Industrial,Quote Pending,1477,94.0,1301,Hokkaido Foods,19
SKU-X3881,Shipping,Quote Pending,172,12.0,99,Kyoto Crafts,29
SKU-Z4339,Office,497.0,213,6.0,45,Tokyo Electronics,12
SKU-Z9655,Apparel,USD 291.31,4225,87.0,860,Tokyo Electronics,8
SKU-Y3524,Electronics,112.39,1415,42.0,409,Nagoya Parts,29
SKU-Z7532,SHIPPING,495.89,5467,92.0,1210,Tokyo Electronics,18
SKU-Y8850,Food,163.92,173,4.0,31,Tokyo Electronics,28
